DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME,ABS_CHANGE,PERC_CHANGE,IS_POSITIVE_CHANGE
2005-06-17,1210.9300537109375,1219.550048828125,1210.9300537109375,1216.9599609375,1216.9599609375,2407370000,6.0299072265625,0.49795669106433016,True
2005-06-20,1216.9599609375,1219.0999755859375,1210.6500244140625,1216.0999755859375,1216.0999755859375,1714530000,-0.8599853515625,-0.07066669234540796,False
2005-06-21,1216.0999755859375,1217.1300048828125,1211.8599853515625,1213.6099853515625,1213.6099853515625,1720700000,-2.489990234375,-0.2047520996927313,False
2005-06-22,1213.6099853515625,1219.5899658203125,1211.68994140625,1213.8800048828125,1213.8800048828125,1823250000,0.27001953125,0.022249283914039308,True
2005-06-23,1213.8800048828125,1216.449951171875,1200.719970703125,1200.72998046875,1200.72998046875,2029920000,-13.1500244140625,-1.0833051340467543,False
2005-06-24,1200.72998046875,1200.9000244140625,1191.449951171875,1191.5699462890625,1191.5699462890625,2418800000,-9.1600341796875,-0.7628721135214378,False
2005-06-27,1191.5699462890625,1194.3299560546875,1188.300048828125,1190.68994140625,1190.68994140625,1738620000,-0.8800048828125,-0.07385255775820146,False
2005-06-28,1190.68994140625,1202.5400390625,1190.68994140625,1201.5699462890625,1201.5699462890625,1772410000,10.8800048828125,0.9137563444907246,True
2005-06-29,1201.5699462890625,1204.0699462890625,1198.699951171875,1199.8499755859375,1199.8499755859375,1769280000,-1.719970703125,-0.14314361876617923,False
2005-06-30,1199.8499755859375,1203.27001953125,1190.510009765625,1191.3299560546875,1191.3299560546875,2109490000,-8.52001953125,-0.7100904033514118,False
2005-07-01,1191.3299560546875,1197.8900146484375,1191.3299560546875,1194.43994140625,1194.43994140625,1593820000,3.1099853515625,0.2610515529939161,True
2005-07-05,1194.43994140625,1206.3399658203125,1192.489990234375,1204.989990234375,1204.989990234375,1805820000,10.550048828125,0.8832632317790806,True
2005-07-06,1204.989990234375,1206.1099853515625,1194.780029296875,1194.93994140625,1194.93994140625,1883470000,-10.050048828125,-0.8340358766109109,False
2005-07-07,1194.93994140625,1198.4599609375,1183.550048828125,1197.8699951171875,1197.8699951171875,1952440000,2.9300537109375,0.2452051027342264,True
2005-07-08,1197.8699951171875,1212.72998046875,1197.199951171875,1211.8599853515625,1211.8599853515625,1900810000,13.989990234375,1.1679055566465175,True
2005-07-11,1211.8599853515625,1220.030029296875,1211.8599853515625,1219.43994140625,1219.43994140625,1846300000,7.5799560546875,0.6254811732634725,True
2005-07-12,1219.43994140625,1225.5400390625,1216.5999755859375,1222.2099609375,1222.2099609375,1932010000,2.77001953125,0.2271550600561461,True
2005-07-13,1222.2099609375,1224.4599609375,1219.6400146484375,1223.2900390625,1223.2900390625,1812500000,1.080078125,0.08837091494259486,True
2005-07-14,1223.2900390625,1233.1600341796875,1223.2900390625,1226.5,1226.5,2048710000,3.2099609375,0.26240391362624327,True
2005-07-15,1226.5,1229.530029296875,1223.5,1227.9200439453125,1227.9200439453125,1716400000,1.4200439453125,0.11578018306665308,True
2005-07-18,1227.9200439453125,1227.9200439453125,1221.1300048828125,1221.1300048828125,1221.1300048828125,1582100000,-6.7900390625,-0.5529707814430306,False
2005-07-19,1221.1300048828125,1230.3399658203125,1221.1300048828125,1229.3499755859375,1229.3499755859375,2041280000,8.219970703125,0.6731446013329139,True
2005-07-20,1229.3499755859375,1236.56005859375,1222.9100341796875,1235.199951171875,1235.199951171875,2063340000,5.8499755859375,0.47585925099557286,True
2005-07-21,1235.199951171875,1235.8299560546875,1224.699951171875,1227.0400390625,1227.0400390625,2129840000,-8.159912109375,-0.6606146722749966,False
2005-07-22,1227.0400390625,1234.18994140625,1226.1500244140625,1233.6800537109375,1233.6800537109375,1766990000,6.6400146484375,0.541140829724733,True
2005-07-25,1233.6800537109375,1238.3599853515625,1228.1500244140625,1229.030029296875,1229.030029296875,1717580000,-4.6500244140625,-0.37692304419408595,False
2005-07-26,1229.030029296875,1234.4200439453125,1229.030029296875,1231.1600341796875,1231.1600341796875,1934180000,2.1300048828125,0.17330779818545772,True
2005-07-27,1231.1600341796875,1237.6400146484375,1230.1500244140625,1236.7900390625,1236.7900390625,1945800000,5.6300048828125,0.4572926935988244,True
2005-07-28,1236.7900390625,1245.1500244140625,1235.81005859375,1243.719970703125,1243.719970703125,2001680000,6.929931640625,0.560315932514945,True
2005-07-29,1243.719970703125,1245.0400390625,1234.1800537109375,1234.1800537109375,1234.1800537109375,1789600000,-9.5399169921875,-0.7670470215891284,False
2005-08-01,1234.1800537109375,1239.0999755859375,1233.800048828125,1235.3499755859375,1235.3499755859375,1716870000,1.169921875,0.09479345185350178,True
2005-08-02,1235.3499755859375,1244.68994140625,1235.3499755859375,1244.1199951171875,1244.1199951171875,2043120000,8.77001953125,0.70992186057156,True
2005-08-03,1244.1199951171875,1245.8599853515625,1240.5699462890625,1245.0400390625,1245.0400390625,1999980000,0.9200439453125,0.07395138322054201,True
2005-08-04,1245.0400390625,1245.0400390625,1235.1500244140625,1235.8599853515625,1235.8599853515625,1981220000,-9.1800537109375,-0.7373299992705431,False
2005-08-05,1235.8599853515625,1235.8599853515625,1225.6199951171875,1226.4200439453125,1226.4200439453125,1930280000,-9.43994140625,-0.7638358323871648,False
2005-08-08,1226.4200439453125,1232.280029296875,1222.6700439453125,1223.1300048828125,1223.1300048828125,1804140000,-3.2900390625,-0.268263640890617,False
2005-08-09,1223.1300048828125,1234.1099853515625,1223.1300048828125,1231.3800048828125,1231.3800048828125,1897520000,8.25,0.6744990284814759,True
2005-08-10,1231.3800048828125,1242.68994140625,1226.5799560546875,1229.1300048828125,1229.1300048828125,2172320000,-2.25,-0.18272182357014374,False
2005-08-11,1229.1300048828125,1237.81005859375,1228.3299560546875,1237.81005859375,1237.81005859375,1941560000,8.6800537109375,0.7061949245771665,True
2005-08-12,1237.81005859375,1237.81005859375,1225.8699951171875,1230.3900146484375,1230.3900146484375,1709300000,-7.4200439453125,-0.5994493172678089,False
2005-08-15,1230.4000244140625,1236.239990234375,1226.199951171875,1233.8699951171875,1233.8699951171875,1562880000,3.469970703125,0.2820197199506282,True
2005-08-16,1233.8699951171875,1233.8699951171875,1219.050048828125,1219.3399658203125,1219.3399658203125,1820410000,-14.530029296875,-1.1775980738955405,False
2005-08-17,1219.3399658203125,1225.6300048828125,1218.0699462890625,1220.239990234375,1220.239990234375,1859150000,0.9000244140625,0.07381242633648996,True
2005-08-18,1220.239990234375,1222.6400146484375,1215.9300537109375,1219.02001953125,1219.02001953125,1808170000,-1.219970703125,-0.09997793162725938,False
2005-08-19,1219.02001953125,1225.0799560546875,1219.02001953125,1219.7099609375,1219.7099609375,1558790000,0.68994140625,0.056598037373931175,True
2005-08-22,1219.7099609375,1228.9599609375,1216.469970703125,1221.72998046875,1221.72998046875,1621330000,2.02001953125,0.16561474415584518,True
2005-08-23,1221.72998046875,1223.0400390625,1214.43994140625,1217.5899658203125,1217.5899658203125,1678620000,-4.1400146484375,-0.33886494680674617,False
2005-08-24,1217.5699462890625,1224.1500244140625,1209.3699951171875,1209.5899658203125,1209.5899658203125,1930800000,-7.97998046875,-0.6554022208803335,False
2005-08-25,1209.5899658203125,1213.72998046875,1209.5699462890625,1212.3699951171875,1212.3699951171875,1571110000,2.780029296875,0.22983237092163347,True
2005-08-26,1212.4000244140625,1212.4000244140625,1204.22998046875,1205.0999755859375,1205.0999755859375,1541090000,-7.300048828125,-0.6021155296209285,False
2005-08-29,1205.0999755859375,1214.280029296875,1201.530029296875,1212.280029296875,1212.280029296875,1599450000,7.1800537109375,0.5958056473651866,True
2005-08-30,1212.280029296875,1212.280029296875,1201.0699462890625,1208.4100341796875,1208.4100341796875,1916470000,-3.8699951171875,-0.31923276995927297,False
2005-08-31,1208.4100341796875,1220.3599853515625,1204.4000244140625,1220.3299560546875,1220.3299560546875,2365510000,11.919921875,0.9864136789539053,True
2005-09-01,1220.3299560546875,1227.2900390625,1216.1800537109375,1221.5899658203125,1221.5899658203125,2229860000,1.260009765625,0.10325156400311575,True
2005-09-02,1221.5899658203125,1224.449951171875,1217.75,1218.02001953125,1218.02001953125,1640160000,-3.5699462890625,-0.29223768931870997,False
2005-09-06,1218.02001953125,1233.6099853515625,1218.02001953125,1233.3900146484375,1233.3900146484375,1932090000,15.3699951171875,1.2618836201971932,True
2005-09-07,1233.3900146484375,1237.06005859375,1230.9300537109375,1236.3599853515625,1236.3599853515625,2067700000,2.969970703125,0.24079736886564249,True
2005-09-08,1236.3599853515625,1236.3599853515625,1229.510009765625,1231.6700439453125,1231.6700439453125,1955380000,-4.68994140625,-0.3793346162781548,False
2005-09-09,1231.6700439453125,1243.1300048828125,1231.6700439453125,1241.47998046875,1241.47998046875,1992560000,9.8099365234375,0.7964743943933308,True
2005-09-12,1241.47998046875,1242.5999755859375,1239.1500244140625,1240.56005859375,1240.56005859375,1938050000,-0.919921875,-0.07409880863746686,False
2005-09-13,1240.5699462890625,1240.5699462890625,1231.199951171875,1231.199951171875,1231.199951171875,2082360000,-9.3699951171875,-0.7552976069762227,False
2005-09-14,1231.199951171875,1234.739990234375,1226.1600341796875,1227.1600341796875,1227.1600341796875,1986750000,-4.0399169921875,-0.32812842368473494,False
2005-09-15,1227.1600341796875,1231.8800048828125,1224.8499755859375,1227.72998046875,1227.72998046875,2079340000,0.5699462890625,0.04644433270217186,True
2005-09-16,1228.4200439453125,1237.949951171875,1228.4200439453125,1237.9100341796875,1237.9100341796875,3152470000,9.489990234375,0.772536257540705,True
2005-09-19,1237.9100341796875,1237.9100341796875,1227.6500244140625,1231.02001953125,1231.02001953125,2076540000,-6.8900146484375,-0.5565844413728525,False
2005-09-20,1231.02001953125,1236.489990234375,1220.0699462890625,1221.3399658203125,1221.3399658203125,2319250000,-9.6800537109375,-0.7863441339177805,False
2005-09-21,1221.3399658203125,1221.52001953125,1209.8900146484375,1210.199951171875,1210.199951171875,2548150000,-11.1400146484375,-0.9121141500479201,False
2005-09-22,1210.199951171875,1216.6400146484375,1205.3499755859375,1214.6199951171875,1214.6199951171875,2424720000,4.4200439453125,0.36523253376703835,True
2005-09-23,1214.6199951171875,1218.8299560546875,1209.800048828125,1215.2900390625,1215.2900390625,1973020000,0.6700439453125,0.05516490326242765,True
2005-09-26,1215.2900390625,1222.56005859375,1211.8399658203125,1215.6300048828125,1215.6300048828125,2022220000,0.3399658203125,0.0279740481189788,True
2005-09-27,1215.6300048828125,1220.1700439453125,1211.1099853515625,1215.6600341796875,1215.6600341796875,1976270000,0.030029296875,0.0024702661792141965,True
2005-09-28,1215.6600341796875,1220.97998046875,1212.719970703125,1216.8900146484375,1216.8900146484375,2106980000,1.22998046875,0.1011779966575915,True
2005-09-29,1216.8900146484375,1228.699951171875,1211.5400390625,1227.6800537109375,1227.6800537109375,2176120000,10.7900390625,0.8866897527807612,True
2005-09-30,1227.6800537109375,1229.5699462890625,1225.219970703125,1228.81005859375,1228.81005859375,2097520000,1.1300048828125,0.09204392295833165,True
